"","Date","Location","Latitude","Longitude","Confidence","Temperature","State","nFire"
"7128","2011-08-16","AliceSprings",-23.8495,133.8776,"100",30.7,"NT",105
"7129","2011-08-16","AliceSprings",-23.8684,133.7919,"100",30.7,"NT",105
"7130","2011-08-16","AliceSprings",-23.8687,133.8916,"100",30.7,"NT",105
"7131","2011-08-16","AliceSprings",-23.8826,133.8252,"100",30.7,"NT",105
"7132","2011-08-16","AliceSprings",-23.8879,133.789,"100",30.7,"NT",105
"7133","2011-08-16","AliceSprings",-23.7841,134.1036,"82",30.7,"NT",105
"7134","2011-08-16","AliceSprings",-23.9162,133.7787,"100",30.7,"NT",105
"7135","2011-08-16","AliceSprings",-23.9045,133.7772,"20",30.7,"NT",105
"7136","2011-08-16","AliceSprings",-23.9568,133.7324,"28",30.7,"NT",105
"7137","2011-08-16","AliceSprings",-23.7736,134.15,"78",30.7,"NT",105
"7138","2011-08-16","AliceSprings",-23.6246,133.881,"76",30.7,"NT",105
"7139","2011-08-16","AliceSprings",-23.8857,133.843,"100",30.7,"NT",105
"7140","2011-08-16","AliceSprings",-23.8924,133.8238,"100",30.7,"NT",105
"7141","2011-08-16","AliceSprings",-23.9587,133.7153,"93",30.7,"NT",105
"7142","2011-08-16","AliceSprings",-23.9855,133.7589,"24",30.7,"NT",105
"7143","2011-08-16","AliceSprings",-23.9416,133.8389,"0",30.7,"NT",105
"7144","2011-08-16","AliceSprings",-23.805,134.1635,"66",30.7,"NT",105
"7145","2011-08-16","AliceSprings",-23.8616,133.8165,"100",30.7,"NT",105
"7146","2011-08-16","AliceSprings",-23.8894,133.8006,"22",30.7,"NT",105
"7147","2011-08-16","AliceSprings",-23.9125,133.8125,"100",30.7,"NT",105
"7148","2011-08-16","AliceSprings",-23.7423,134.159,"82",30.7,"NT",105
"7149","2011-08-16","AliceSprings",-23.8723,133.8582,"63",30.7,"NT",105
"7150","2011-08-17","AliceSprings",-23.6426,133.8665,"54",19.8,"NT",100
"7151","2011-08-17","AliceSprings",-23.8277,133.8776,"81",19.8,"NT",100
"7152","2011-08-17","AliceSprings",-23.9507,133.8635,"100",19.8,"NT",100
"7153","2011-08-17","AliceSprings",-24.06,133.9212,"72",19.8,"NT",100
"7154","2011-08-17","Darwin",-12.265,131.0885,"79",29.3,"NT",100
"7155","2011-08-17","Darwin",-12.2504,131.1024,"80",29.3,"NT",100
"7156","2011-08-17","AliceSprings",-24.0153,133.8919,"40",19.8,"NT",100
"7157","2011-08-17","AliceSprings",-24.0331,133.854,"100",19.8,"NT",100
"7158","2011-08-17","AliceSprings",-23.9892,133.8532,"73",19.8,"NT",100
"7159","2011-08-17","AliceSprings",-23.8246,133.8379,"29",19.8,"NT",100
"7160","2011-08-17","AliceSprings",-23.8262,133.8617,"93",19.8,"NT",100
"7161","2011-08-17","AliceSprings",-23.8467,133.8536,"49",19.8,"NT",100
"7162","2011-08-17","AliceSprings",-23.9803,133.8127,"28",19.8,"NT",100
"7163","2011-08-17","AliceSprings",-23.9062,133.8809,"82",19.8,"NT",100
"7164","2011-08-17","AliceSprings",-24.0217,133.8514,"100",19.8,"NT",100
"7165","2011-08-17","AliceSprings",-24.0074,133.8653,"0",19.8,"NT",100
"7166","2011-08-17","AliceSprings",-24.0021,133.8406,"100",19.8,"NT",100
"7167","2011-08-17","AliceSprings",-24.0558,133.8591,"78",19.8,"NT",100
"7168","2011-08-17","AliceSprings",-24.0104,133.8489,"100",19.8,"NT",100
"7169","2011-08-17","AliceSprings",-23.8371,133.8522,"100",19.8,"NT",100
"7170","2011-08-17","Darwin",-12.4958,130.6415,"20",29.3,"NT",100
"7171","2011-08-17","AliceSprings",-23.9009,133.8844,"70",19.8,"NT",100
"7172","2011-08-17","AliceSprings",-24.002,133.8301,"100",19.8,"NT",100
"7173","2011-08-17","AliceSprings",-23.9793,133.8356,"100",19.8,"NT",100
"7174","2011-08-17","AliceSprings",-24.0247,133.8351,"94",19.8,"NT",100
"7175","2011-08-17","AliceSprings",-23.9714,133.9022,"69",19.8,"NT",100
"7176","2011-08-17","AliceSprings",-23.8205,133.8454,"77",19.8,"NT",100
"7177","2011-08-17","AliceSprings",-24.0415,133.873,"61",19.8,"NT",100
"7178","2011-08-17","AliceSprings",-23.996,133.8628,"0",19.8,"NT",100
"7179","2011-08-17","AliceSprings",-23.9076,133.8698,"58",19.8,"NT",100
"7180","2011-08-17","AliceSprings",-24.0477,133.9418,"99",19.8,"NT",100
"7181","2011-08-17","AliceSprings",-23.8357,133.8632,"97",19.8,"NT",100
"7182","2011-08-17","AliceSprings",-24.0262,133.8823,"52",19.8,"NT",100
"7183","2011-08-17","AliceSprings",-23.773,134.092,"71",19.8,"NT",100
"7184","2011-08-17","AliceSprings",-23.999,133.8464,"100",19.8,"NT",100
"7185","2011-08-17","AliceSprings",-23.8037,134.1131,"53",19.8,"NT",100
"7186","2011-08-17","AliceSprings",-24.0343,133.8948,"53",19.8,"NT",100
"7187","2011-08-17","AliceSprings",-24.0491,133.9308,"91",19.8,"NT",100
"7188","2011-08-17","AliceSprings",-23.9679,133.8332,"100",19.8,"NT",100
"7189","2011-08-17","AliceSprings",-23.9904,133.9051,"55",19.8,"NT",100
"7190","2011-08-17","AliceSprings",-23.8453,133.8647,"88",19.8,"NT",100
"7191","2011-08-17","AliceSprings",-23.9878,133.8544,"100",19.8,"NT",100
"7192","2011-08-17","AliceSprings",-23.9536,133.8471,"100",19.8,"NT",100
"7193","2011-08-17","AliceSprings",-23.97,133.9131,"59",19.8,"NT",100
"7194","2011-08-17","AliceSprings",-23.6265,133.8719,"31",19.8,"NT",100
"7195","2011-08-17","Darwin",-12.2615,131.0932,"93",29.3,"NT",100
"7196","2011-08-17","AliceSprings",-24.0548,133.8867,"77",19.8,"NT",100
"7197","2011-08-17","Darwin",-12.2636,131.0991,"100",29.3,"NT",100
"7198","2011-08-17","AliceSprings",-23.9896,133.8447,"100",19.8,"NT",100
"7199","2011-08-17","AliceSprings",-23.965,133.8496,"83",19.8,"NT",100
"7200","2011-08-17","AliceSprings",-23.8167,133.8603,"10",19.8,"NT",100
"7201","2011-08-17","AliceSprings",-24.0358,133.8837,"82",19.8,"NT",100
"7202","2011-08-17","AliceSprings",-24.0488,133.8711,"50",19.8,"NT",100
"7203","2011-08-17","AliceSprings",-23.9906,133.8275,"88",19.8,"NT",100
"7204","2011-08-17","AliceSprings",-24.0034,133.8057,"37",19.8,"NT",100
"7205","2011-08-17","AliceSprings",-24.0301,133.8704,"12",19.8,"NT",100
"7206","2011-08-17","AliceSprings",-24.0382,133.9403,"100",19.8,"NT",100
"7207","2011-08-17","AliceSprings",-23.9876,133.8439,"100",19.8,"NT",100
"7208","2011-08-17","AliceSprings",-24.0273,133.9498,"83",19.8,"NT",100
"7209","2011-08-17","AliceSprings",-24.0192,133.9374,"84",19.8,"NT",100
"7210","2011-08-17","AliceSprings",-24.0447,133.9263,"90",19.8,"NT",100
"7211","2011-08-17","AliceSprings",-24.0463,133.9527,"86",19.8,"NT",100
"7212","2011-08-17","AliceSprings",-24.0562,133.8756,"56",19.8,"NT",100
"7213","2011-08-17","AliceSprings",-24.0453,133.8852,"91",19.8,"NT",100
"7214","2011-08-17","AliceSprings",-23.9363,133.8776,"52",19.8,"NT",100
"7215","2011-08-17","AliceSprings",-24.0184,133.7907,"74",19.8,"NT",100
"7216","2011-08-17","AliceSprings",-24.0231,133.8355,"50",19.8,"NT",100
"7217","2011-08-17","AliceSprings",-24.0484,133.9211,"84",19.8,"NT",100
"7218","2011-08-17","AliceSprings",-24.0064,133.8401,"100",19.8,"NT",100
"7219","2011-08-17","AliceSprings",-24.0178,133.9483,"95",19.8,"NT",100
"7220","2011-08-17","AliceSprings",-23.9809,133.9036,"92",19.8,"NT",100
"7221","2011-08-17","AliceSprings",-24.0227,133.8439,"93",19.8,"NT",100
"7222","2011-08-17","AliceSprings",-23.8276,133.8507,"89",19.8,"NT",100
"7223","2011-08-17","AliceSprings",-24.0133,133.8326,"100",19.8,"NT",100
"7224","2011-08-17","AliceSprings",-24.0154,133.8802,"22",19.8,"NT",100
"7225","2011-08-17","AliceSprings",-24.0198,133.7795,"83",19.8,"NT",100
"7226","2011-08-17","AliceSprings",-23.9992,133.857,"100",19.8,"NT",100
"7227","2011-08-17","AliceSprings",-23.9024,133.8734,"62",19.8,"NT",100
"7228","2011-08-17","AliceSprings",-23.9605,133.9117,"93",19.8,"NT",100
"7229","2011-08-17","AliceSprings",-23.9477,133.88,"94",19.8,"NT",100
"7230","2011-08-17","AliceSprings",-24.0074,133.8004,"61",19.8,"NT",100
"7231","2011-08-17","AliceSprings",-23.6308,133.8646,"32",19.8,"NT",100
"7232","2011-08-17","AliceSprings",-24.0321,133.8757,"62",19.8,"NT",100
"7233","2011-08-17","AliceSprings",-24.0444,133.8565,"100",19.8,"NT",100
"7234","2011-08-17","AliceSprings",-24.0044,133.9015,"78",19.8,"NT",100
"7235","2011-08-17","AliceSprings",-23.9949,133.9,"72",19.8,"NT",100
"7236","2011-08-17","AliceSprings",-24.0586,133.9322,"83",19.8,"NT",100
"7237","2011-08-17","AliceSprings",-24.006,133.8115,"32",19.8,"NT",100
"7238","2011-08-17","AliceSprings",-24.0059,133.8486,"100",19.8,"NT",100
"7239","2011-08-17","AliceSprings",-24.0188,133.8679,"100",19.8,"NT",100
"7240","2011-08-17","AliceSprings",-23.9907,133.838,"100",19.8,"NT",100
"7241","2011-08-17","Darwin",-12.2601,131.1037,"92",29.3,"NT",100
"7242","2011-08-17","AliceSprings",-24.0248,133.8933,"90",19.8,"NT",100
"7243","2011-08-17","AliceSprings",-24.0572,133.9432,"92",19.8,"NT",100
"7244","2011-08-17","AliceSprings",-24.0287,133.9389,"93",19.8,"NT",100
"7245","2011-08-17","AliceSprings",-24.0212,133.7684,"52",19.8,"NT",100
"7246","2011-08-17","AliceSprings",-24.0396,133.9294,"61",19.8,"NT",100
"7247","2011-08-17","AliceSprings",-24.0368,133.9513,"100",19.8,"NT",100
"7248","2011-08-17","AliceSprings",-23.9185,133.8603,"51",19.8,"NT",100
"7249","2011-08-17","AliceSprings",-23.8239,133.8851,"73",19.8,"NT",100
"7250","2011-08-18","AliceSprings",-24.0411,133.8041,"71",19.9,"NT",19
"7251","2011-08-18","Darwin",-12.2574,131.0886,"87",32.7,"NT",19
"7252","2011-08-18","AliceSprings",-23.9154,133.8966,"82",19.9,"NT",19
"7253","2011-08-18","AliceSprings",-23.961,133.8768,"68",19.9,"NT",19
"7254","2011-08-18","Townsville",-19.3816,146.6114,"62",28.7,"QLD",19
"7255","2011-08-18","Darwin",-12.2538,131.0834,"82",32.7,"NT",19
"7256","2011-08-18","AliceSprings",-24.0594,133.851,"91",19.9,"NT",19
"7257","2011-08-18","AliceSprings",-24.027,133.7815,"62",19.9,"NT",19
"7258","2011-08-18","AliceSprings",-24.0311,133.8061,"95",19.9,"NT",19
"7259","2011-08-18","AliceSprings",-24.0507,133.8264,"70",19.9,"NT",19
"7260","2011-08-18","Wollongong",-34.4597,150.876,"35",17,"NSW",19
"7261","2011-08-18","AliceSprings",-23.9341,133.8776,"35",19.9,"NT",19
"7262","2011-08-18","AliceSprings",-24.0432,133.8163,"68",19.9,"NT",19
"7263","2011-08-18","AliceSprings",-24.0615,133.8633,"85",19.9,"NT",19
"7264","2011-08-18","AliceSprings",-24.0573,133.8388,"40",19.9,"NT",19
"7265","2011-08-18","AliceSprings",-24.0453,133.8286,"86",19.9,"NT",19
"7266","2011-08-18","Wollongong",-34.4675,150.8894,"0",17,"NSW",19
"7267","2011-08-18","Townsville",-19.3853,146.6055,"80",28.7,"QLD",19
"7268","2011-08-18","AliceSprings",-24.0291,133.7938,"60",19.9,"NT",19
"7269","2011-08-19","Townsville",-19.403,146.5905,"46",27.3,"QLD",11
"7270","2011-08-19","Townsville",-19.2347,146.6862,"54",27.3,"QLD",11
"7271","2011-08-19","Darwin",-12.4786,130.6367,"57",31.9,"NT",11
"7272","2011-08-19","Brisbane",-27.3715,153.0591,"35",21.4,"QLD",11
"7273","2011-08-19","Darwin",-12.4782,130.6378,"82",31.9,"NT",11
"7274","2011-08-19","Townsville",-19.3964,146.6072,"51",27.3,"QLD",11
"7275","2011-08-19","Darwin",-12.4689,130.6392,"84",31.9,"NT",11
"7276","2011-08-19","Townsville",-19.3976,146.6133,"20",27.3,"QLD",11
"7277","2011-08-19","Brisbane",-27.3221,152.9824,"48",21.4,"QLD",11
"7278","2011-08-19","PerthAirport",-32.0202,116.0291,"82",23.4,"WA",11
"7279","2011-08-19","MelbourneAirport",-37.8316,144.7875,"41",17.1,"VIC",11
"7280","2011-08-20","Townsville",-19.4036,146.6134,"83",26.5,"QLD",22
"7281","2011-08-20","Townsville",-19.3282,146.6967,"80",26.5,"QLD",22
"7282","2011-08-20","Townsville",-19.1522,146.5508,"43",26.5,"QLD",22
"7283","2011-08-20","GoldCoast",-27.8636,153.1823,"66",21.2,"QLD",22
"7284","2011-08-20","Townsville",-19.154,146.5598,"66",26.5,"QLD",22
"7285","2011-08-20","Darwin",-12.5608,130.7201,"67",31.6,"NT",22
"7286","2011-08-20","Darwin",-12.3398,131.1401,"51",31.6,"NT",22
"7287","2011-08-20","GoldCoast",-27.8727,153.1839,"61",21.2,"QLD",22
"7288","2011-08-20","Darwin",-12.5082,130.7576,"0",31.6,"NT",22
"7289","2011-08-20","Townsville",-19.3266,146.6944,"71",26.5,"QLD",22
"7290","2011-08-20","Darwin",-12.522,130.7445,"87",31.6,"NT",22
"7291","2011-08-20","Wollongong",-34.465,150.878,"70",17,"NSW",22
"7292","2011-08-20","Townsville",-19.3955,146.6216,"36",26.5,"QLD",22
"7293","2011-08-20","Darwin",-12.3432,131.1517,"80",31.6,"NT",22
"7294","2011-08-20","Townsville",-19.392,146.6105,"47",26.5,"QLD",22
"7295","2011-08-20","Townsville",-19.1601,146.559,"60",26.5,"QLD",22
"7296","2011-08-20","Townsville",-19.3261,146.7078,"65",26.5,"QLD",22
"7297","2011-08-20","Darwin",-12.3515,131.1421,"67",31.6,"NT",22
"7298","2011-08-20","Townsville",-19.1537,146.5564,"53",26.5,"QLD",22
"7299","2011-08-20","Darwin",-12.5195,130.7595,"0",31.6,"NT",22
"7300","2011-08-20","Townsville",-19.3242,146.6913,"73",26.5,"QLD",22
"7301","2011-08-20","Townsville",-19.3973,146.6119,"61",26.5,"QLD",22
"7302","2011-08-21","Townsville",-19.1475,146.5524,"59",26.2,"QLD",15
"7303","2011-08-21","AliceSprings",-23.9912,133.9404,"68",23.2,"NT",15
"7304","2011-08-21","AliceSprings",-23.9804,133.9419,"100",23.2,"NT",15
"7305","2011-08-21","Darwin",-12.3578,131.1388,"72",32.1,"NT",15
"7306","2011-08-21","AliceSprings",-23.9786,133.9273,"50",23.2,"NT",15
"7307","2011-08-21","Darwin",-12.3612,131.1092,"46",32.1,"NT",15
"7308","2011-08-21","Wollongong",-34.4584,150.8809,"50",16.7,"NSW",15
"7309","2011-08-21","Townsville",-19.1545,146.5592,"61",26.2,"QLD",15
"7310","2011-08-21","Darwin",-12.3565,131.1389,"100",32.1,"NT",15
"7311","2011-08-21","AliceSprings",-23.9828,133.9356,"100",23.2,"NT",15
"7312","2011-08-21","Wollongong",-34.4691,150.8898,"40",16.7,"NSW",15
"7313","2011-08-21","Darwin",-12.3579,131.1483,"59",32.1,"NT",15
"7314","2011-08-21","Darwin",-12.5616,130.7309,"59",32.1,"NT",15
"7315","2011-08-21","AliceSprings",-23.9845,133.9502,"95",23.2,"NT",15
"7316","2011-08-21","Darwin",-12.5212,130.7628,"41",32.1,"NT",15
"7317","2011-08-22","Darwin",-12.5511,130.7393,"0",31.8,"NT",11
"7318","2011-08-22","Townsville",-19.1468,146.5629,"52",27.5,"QLD",11
"7319","2011-08-22","Darwin",-12.3426,131.1066,"84",31.8,"NT",11
"7320","2011-08-22","Townsville",-19.4026,146.6338,"55",27.5,"QLD",11
"7321","2011-08-22","Townsville",-19.4079,146.635,"56",27.5,"QLD",11
"7322","2011-08-22","MountGambier",-37.8171,140.8182,"51",18.3,"SA",11
"7323","2011-08-22","Darwin",-12.5623,130.7402,"66",31.8,"NT",11
"7324","2011-08-22","Albury",-26.7788,147.3158,"54",17.7,"QLD",11
"7325","2011-08-22","Townsville",-19.4092,146.6253,"70",27.5,"QLD",11
"7326","2011-08-22","Albury",-26.777,147.3225,"53",17.7,"QLD",11
"7327","2011-08-22","Darwin",-12.5579,130.7317,"0",31.8,"NT",11
"7328","2011-08-23","Wollongong",-34.4617,150.8843,"66",17,"NSW",9
"7329","2011-08-23","Ballarat",-37.4765,143.4793,"73",14.6,"VIC",9
"7330","2011-08-23","Darwin",-12.268,131.0507,"100",30.7,"NT",9
"7331","2011-08-23","Moree",-29.2954,149.6885,"79",23.9,"NSW",9
"7332","2011-08-23","Darwin",-12.2603,131.0615,"31",30.7,"NT",9
"7333","2011-08-23","Darwin",-12.2589,131.0521,"95",30.7,"NT",9
"7334","2011-08-23","Moree",-29.2973,149.6765,"62",23.9,"NSW",9
"7335","2011-08-23","Darwin",-12.2694,131.0602,"51",30.7,"NT",9
"7336","2011-08-23","Moree",-29.2979,149.6821,"79",23.9,"NSW",9
"7337","2011-08-24","Wollongong",-34.4634,150.8824,"0",18.5,"NSW",14
"7338","2011-08-24","Ballarat",-37.3341,143.7096,"35",15.8,"VIC",14
"7339","2011-08-24","Darwin",-12.6285,130.7443,"92",30.5,"NT",14
"7340","2011-08-24","Wollongong",-34.4612,150.8848,"90",18.5,"NSW",14
"7341","2011-08-24","Wollongong",-34.4652,150.8764,"48",18.5,"NSW",14
"7342","2011-08-24","Darwin",-12.2567,131.0418,"34",30.5,"NT",14
"7343","2011-08-24","Darwin",-12.4795,130.9591,"84",30.5,"NT",14
"7344","2011-08-24","Darwin",-12.266,131.0402,"59",30.5,"NT",14
"7345","2011-08-24","Darwin",-12.266,131.0548,"51",30.5,"NT",14
"7346","2011-08-24","Wollongong",-34.4567,150.8717,"55",18.5,"NSW",14
"7347","2011-08-24","Townsville",-19.3139,146.8805,"62",27.3,"QLD",14
"7348","2011-08-24","Darwin",-12.6364,130.7552,"65",30.5,"NT",14
"7349","2011-08-24","Darwin",-12.2725,131.0602,"69",30.5,"NT",14
"7350","2011-08-24","Darwin",-12.2647,131.0495,"21",30.5,"NT",14
"7351","2011-08-25","Tuggeranong",-35.6536,149.0599,"79",19.8,"NSW",5
"7352","2011-08-25","Wollongong",-34.4607,150.8844,"55",19.6,"NSW",5
"7353","2011-08-25","Wollongong",-34.4622,150.8735,"34",19.6,"NSW",5
"7354","2011-08-25","Darwin",-12.6167,130.7666,"47",32.1,"NT",5
"7355","2011-08-25","AliceSprings",-23.9613,133.7097,"24",26.7,"NT",5
"7356","2011-08-26","Darwin",-12.4284,131.0265,"82",31.9,"NT",4
"7357","2011-08-26","Wollongong",-34.4632,150.8816,"0",18.6,"NSW",4
"7358","2011-08-26","Wollongong",-34.4613,150.8765,"58",18.6,"NSW",4
"7359","2011-08-26","Darwin",-12.5977,130.7502,"42",31.9,"NT",4
"7360","2011-08-27","Perth",-31.9078,115.8189,"42",19.6,"WA",3
"7361","2011-08-27","PearceRAAF",-31.5631,116.0792,"52",19.5,"WA",3
"7362","2011-08-27","Canberra",-35.2859,149.4226,"54",20.5,"NSW",3
"7363","2011-08-28","AliceSprings",-23.734,133.8822,"42",28.3,"NT",19
"7364","2011-08-28","AliceSprings",-23.7319,133.8899,"39",28.3,"NT",19
"7365","2011-08-28","AliceSprings",-23.7035,133.8946,"42",28.3,"NT",19
"7366","2011-08-28","AliceSprings",-23.7194,133.9295,"79",28.3,"NT",19
"7367","2011-08-28","AliceSprings",-23.7054,133.9127,"85",28.3,"NT",19
"7368","2011-08-28","Wollongong",-34.466,150.883,"62",18.4,"NSW",19
"7369","2011-08-28","AliceSprings",-23.7018,133.9293,"23",28.3,"NT",19
"7370","2011-08-28","MelbourneAirport",-37.8319,144.7861,"53",18.4,"VIC",19
"7371","2011-08-28","AliceSprings",-23.7249,133.8805,"83",28.3,"NT",19
"7372","2011-08-28","AliceSprings",-23.7074,133.931,"79",28.3,"NT",19
"7373","2011-08-28","Brisbane",-27.3202,152.9827,"46",24.9,"QLD",19
"7374","2011-08-28","MelbourneAirport",-37.8312,144.7954,"53",18.4,"VIC",19
"7375","2011-08-28","AliceSprings",-23.7039,133.908,"55",28.3,"NT",19
"7376","2011-08-28","Wollongong",-34.4629,150.8671,"0",18.4,"NSW",19
"7377","2011-08-28","AliceSprings",-23.7297,133.9115,"80",28.3,"NT",19
"7378","2011-08-28","AliceSprings",-23.7174,133.9111,"85",28.3,"NT",19
"7379","2011-08-28","AliceSprings",-23.7168,133.9096,"63",28.3,"NT",19
"7380","2011-08-28","Cobar",-31.6474,146.0158,"65",25.4,"NSW",19
"7381","2011-08-28","AliceSprings",-23.7281,133.9218,"57",28.3,"NT",19
"7382","2011-08-29","Albury",-26.7092,147.2998,"22",15.9,"QLD",15
"7383","2011-08-29","Wollongong",-34.4645,150.8872,"49",21.1,"NSW",15
"7384","2011-08-29","Perth",-31.9069,115.8193,"33",22.4,"WA",15
"7385","2011-08-29","Albury",-26.6282,147.4669,"82",15.9,"QLD",15
"7386","2011-08-29","Albury",-26.7078,147.3099,"83",15.9,"QLD",15
"7387","2011-08-29","Albury",-26.6259,147.4921,"89",15.9,"QLD",15
"7388","2011-08-29","Albury",-26.6988,147.3083,"87",15.9,"QLD",15
"7389","2011-08-29","Albury",-26.6336,147.4726,"71",15.9,"QLD",15
"7390","2011-08-29","Albury",-26.7002,147.2982,"33",15.9,"QLD",15
"7391","2011-08-29","Moree",-29.4087,150.1004,"65",25.1,"NSW",15
"7392","2011-08-29","Albury",-26.6315,147.4978,"59",15.9,"QLD",15
"7393","2011-08-29","Moree",-29.4112,150.1145,"45",25.1,"NSW",15
"7394","2011-08-29","Perth",-31.9054,115.8086,"37",22.4,"WA",15
"7395","2011-08-29","Albury",-26.6144,147.4655,"83",15.9,"QLD",15
"7396","2011-08-29","Albury",-26.6121,147.4908,"93",15.9,"QLD",15
"7397","2011-08-30","AliceSprings",-23.768,133.9861,"86",32.1,"NT",18
"7398","2011-08-30","AliceSprings",-23.7582,133.9876,"100",32.1,"NT",18
"7399","2011-08-30","Albury",-26.8274,147.3827,"72",15.7,"QLD",18
"7400","2011-08-30","AliceSprings",-23.7499,134.0007,"69",32.1,"NT",18
"7401","2011-08-30","Darwin",-12.5398,130.6766,"100",34,"NT",18
"7402","2011-08-30","Darwin",-12.5363,130.6524,"100",34,"NT",18
"7403","2011-08-30","Darwin",-12.5348,130.6637,"100",34,"NT",18
"7404","2011-08-30","AliceSprings",-23.7602,133.9639,"36",32.1,"NT",18
"7405","2011-08-30","AliceSprings",-23.7691,133.9604,"50",32.1,"NT",18
"7406","2011-08-30","Albury",-26.7076,147.3033,"74",15.7,"QLD",18
"7407","2011-08-30","AliceSprings",-23.7597,133.9993,"94",32.1,"NT",18
"7408","2011-08-30","Darwin",-12.5385,130.6675,"87",34,"NT",18
"7409","2011-08-30","AliceSprings",-23.7484,133.9889,"86",32.1,"NT",18
"7410","2011-08-30","Albury",-26.8293,147.3711,"90",15.7,"QLD",18
"7411","2011-08-30","Darwin",-12.5462,130.6538,"100",34,"NT",18
"7412","2011-08-30","Albury",-26.7057,147.3148,"67",15.7,"QLD",18
"7413","2011-08-30","AliceSprings",-23.7695,133.9979,"54",32.1,"NT",18
"7414","2011-08-30","AliceSprings",-23.766,133.9958,"56",32.1,"NT",18
"7415","2011-08-31","Darwin",-12.5761,130.6651,"98",34.4,"NT",18
"7416","2011-08-31","Darwin",-12.555,130.6699,"82",34.4,"NT",18
"7417","2011-08-31","Darwin",-12.5254,131.0792,"82",34.4,"NT",18
"7418","2011-08-31","AliceSprings",-24.0447,133.9801,"51",29.1,"NT",18
"7419","2011-08-31","Darwin",-12.5428,130.6644,"55",34.4,"NT",18
"7420","2011-08-31","Albury",-26.6898,147.3457,"77",15.8,"QLD",18
"7421","2011-08-31","Darwin",-12.2635,131.0493,"87",34.4,"NT",18
"7422","2011-08-31","Albury",-26.68,147.3508,"91",15.8,"QLD",18
"7423","2011-08-31","Darwin",-12.5426,130.6448,"59",34.4,"NT",18
"7424","2011-08-31","Darwin",-12.5284,130.6662,"40",34.4,"NT",18
"7425","2011-08-31","Darwin",-12.558,130.6658,"82",34.4,"NT",18
"7426","2011-08-31","Darwin",-12.524,131.0884,"77",34.4,"NT",18
"7427","2011-08-31","Darwin",-12.5593,130.6567,"97",34.4,"NT",18
"7428","2011-08-31","Darwin",-12.5375,130.6459,"79",34.4,"NT",18
"7429","2011-08-31","Mildura",-34.1036,141.9601,"67",17.9,"VIC",18
"7430","2011-08-31","Darwin",-12.5406,130.6716,"45",34.4,"NT",18
"7431","2011-08-31","Darwin",-12.5387,130.6723,"70",34.4,"NT",18
"7432","2011-08-31","Darwin",-12.5572,130.6626,"83",34.4,"NT",18
"7433","2011-09-01","Townsville",-19.3359,146.5125,"92",27.5,"QLD",4
"7434","2011-09-01","Townsville",-19.4444,146.5848,"27",27.5,"QLD",4
"7435","2011-09-01","Townsville",-19.4611,146.5975,"78",27.5,"QLD",4
"7436","2011-09-01","Tuggeranong",-35.6203,149.1004,"79",18.7,"NSW",4
"7437","2011-09-02","AliceSprings",-23.7254,133.8511,"86",29.1,"NT",3
"7438","2011-09-02","Wollongong",-34.4684,150.89,"0",16.8,"NSW",3
"7439","2011-09-02","Albury",-26.5956,147.5196,"54",20.4,"QLD",3
"7440","2011-09-03","Wollongong",-34.4603,150.8759,"0",19,"NSW",22
"7441","2011-09-03","AliceSprings",-23.9933,134.0808,"74",31.3,"NT",22
"7442","2011-09-03","AliceSprings",-23.7333,133.8172,"22",31.3,"NT",22
"7443","2011-09-03","AliceSprings",-23.7405,133.843,"65",31.3,"NT",22
"7444","2011-09-03","Sydney",-33.8773,151.1298,"20",19.1,"NSW",22
"7445","2011-09-03","AliceSprings",-23.988,134.0664,"40",31.3,"NT",22
"7446","2011-09-03","BadgerysCreek",-33.8717,150.6582,"66",20.2,"NSW",22
"7447","2011-09-03","AliceSprings",-23.7319,133.8308,"76",31.3,"NT",22
"7448","2011-09-03","AliceSprings",-23.9829,134.0726,"100",31.3,"NT",22
"7449","2011-09-03","AliceSprings",-23.9815,134.0628,"100",31.3,"NT",22
"7450","2011-09-03","AliceSprings",-23.7432,133.8076,"52",31.3,"NT",22
"7451","2011-09-03","AliceSprings",-23.746,133.816,"74",31.3,"NT",22
"7452","2011-09-03","AliceSprings",-23.9843,134.0823,"100",31.3,"NT",22
"7453","2011-09-03","AliceSprings",-23.7378,133.8346,"74",31.3,"NT",22
"7454","2011-09-03","AliceSprings",-23.734,133.8431,"80",31.3,"NT",22
"7455","2011-09-03","AliceSprings",-23.8378,133.8425,"76",31.3,"NT",22
"7456","2011-09-03","AliceSprings",-23.9919,134.071,"100",31.3,"NT",22
"7457","2011-09-03","AliceSprings",-23.7521,133.8377,"41",31.3,"NT",22
"7458","2011-09-03","AliceSprings",-23.7348,133.827,"100",31.3,"NT",22
"7459","2011-09-03","AliceSprings",-23.7243,133.8188,"89",31.3,"NT",22
"7460","2011-09-03","AliceSprings",-23.7258,133.8285,"43",31.3,"NT",22
"7461","2011-09-03","Wollongong",-34.4645,150.8822,"71",19,"NSW",22
"7462","2011-09-04","AliceSprings",-23.7371,133.8099,"67",27.3,"NT",4
"7463","2011-09-04","AliceSprings",-23.7389,133.793,"39",27.3,"NT",4
"7464","2011-09-04","AliceSprings",-23.7385,133.8184,"67",27.3,"NT",4
"7465","2011-09-04","AliceSprings",-23.7413,133.8055,"23",27.3,"NT",4
"7466","2011-09-05","Williamtown",-32.5271,151.8606,"45",24.4,"NSW",5
